dTransDataVendita,hTransOraVendita,CodiceAcquirente,iProdID,vchClasseProdottoDescrizione,vchSpecieDescrizione,nTransQuantita,nTransPrezzoUnitario,nTransPrezzoVendita,nTransPrezzoFinale,iTransProgressivoBarca,iProduttoreID,iQualitaID,vchQualitaDescrizione,nNumCasse
2003/1/9,04:27,210,103,GRANDE,Branzino,0.4,21.46,8.58,8.58,8,26,2,Molto fresco e ben conservato (48 ore),1
2003/1/9,04:27,279,38,GRANDE,Calamaro,2.6,14.15,36.79,36.79,11,26,2,Molto fresco e ben conservato (48 ore),1
2003/1/9,04:28,279,79,GRANDE,Testola,8.7,2.19,19.05,19.05,12,26,2,Molto fresco e ben conservato (48 ore),1
2003/1/9,04:28,168,78,GRANDE,Misto di Seconda scelta,3.1,4.58,14.2,14.2,13,26,2,Molto fresco e ben conservato (48 ore),1
2003/1/9,04:28,80,15,PICCOLA,Nasello,6.6,3.58,23.63,23.63,14,26,2,Molto fresco e ben conservato (48 ore),1
2003/1/9,04:29,126,14,MEDIA,Nasello,6.8,4.67,31.76,31.76,2,42,2,Molto fresco e ben conservato (48 ore),1
2003/1/9,04:29,186,78,GRANDE,Misto di Seconda scelta,4.2,3.47,14.57,14.57,3,42,2,Molto fresco e ben conservato (48 ore),1
2003/1/9,04:29,75,66,GRANDE,Rombo,1.4,28.97,40.56,40.56,4,42,2,Molto fresco e ben conservato (48 ore),1
2003/1/9,04:30,123,54,GRANDE,Pannocchie Vive,3.7,6.79,25.12,25.12,6,42,2,Molto fresco e ben conservato (48 ore),1
2003/1/9,04:31,206,14,MEDIA,Nasello,4.6,5.69,26.17,26.17,8,42,2,Molto fresco e ben conservato (48 ore),1
2003/1/9,04:32,103,78,GRANDE,Misto di Seconda scelta,3.6,0.93,3.35,3.35,10,42,2,Molto fresco e ben conservato (48 ore),1
2003/1/9,04:32,206,14,MEDIA,Nasello,6.8,5.69,38.69,38.69,12,42,2,Molto fresco e ben conservato (48 ore),1
2003/1/9,04:33,247,55,PICCOLA,Pannocchie Vive,9.3,1.81,16.83,16.83,15,42,2,Molto fresco e ben conservato (48 ore),2
2003/1/9,04:34,122,58,GRANDE,Mazzancolla,3.8,27.9,106.02,106.02,16,42,2,Molto fresco e ben conservato (48 ore),1
2003/1/9,04:34,122,15,PICCOLA,Nasello,6.3,3.86,24.32,24.32,17,42,2,Molto fresco e ben conservato (48 ore),1
2003/1/9,04:35,105,55,PICCOLA,Pannocchie Vive,4.5,2.69,12.11,12.11,1,59,2,Molto fresco e ben conservato (48 ore),1
2003/1/9,04:35,199,78,GRANDE,Misto di Seconda scelta,3.9,4.28,16.69,16.69,2,59,2,Molto fresco e ben conservato (48 ore),1
2003/1/9,04:35,281,58,GRANDE,Mazzancolla,2.2,31.5,69.3,69.3,3,59,2,Molto fresco e ben conservato (48 ore),1
2003/1/9,04:36,125,14,MEDIA,Nasello,6.1,5.58,34.04,34.04,4,59,2,Molto fresco e ben conservato (48 ore),1
2003/1/9,04:36,89,19,GRANDE,Busbana,5.4,4.95,26.73,26.73,7,59,2,Molto fresco e ben conservato (48 ore),1
2003/1/9,04:37,103,55,PICCOLA,Pannocchie Vive,3.9,1.01,3.94,3.94,8,59,2,Molto fresco e ben conservato (48 ore),1
2003/1/9,04:37,75,103,GRANDE,Branzino,2.2,22.76,50.07,50.07,9,59,2,Molto fresco e ben conservato (48 ore),1
2003/1/9,04:37,91,54,GRANDE,Pannocchie Vive,7,6.07,42.49,42.49,11,59,2,Molto fresco e ben conservato (48 ore),2
2003/1/9,04:38,107,14,MEDIA,Nasello,6.7,5.86,39.26,39.26,12,59,2,Molto fresco e ben conservato (48 ore),1
2003/1/9,04:39,195,97,GRANDE,Triglia Eviscerata,6,9.9,59.4,59.4,16,59,2,Molto fresco e ben conservato (48 ore),1
2003/1/9,04:39,117,14,MEDIA,Nasello,6.4,5.44,34.82,34.82,18,59,2,Molto fresco e ben conservato (48 ore),1
2003/1/9,04:40,84,139,GRANDE,Sgombro,6.3,3.29,20.73,20.73,19,59,2,Molto fresco e ben conservato (48 ore),1
2003/1/9,04:41,123,78,GRANDE,Misto di Seconda scelta,1.1,13.55,14.91,14.91,23,59,2,Molto fresco e ben conservato (48 ore),1
2003/1/9,04:42,281,50,GRANDE,Scampetto,1.4,51.47,72.06,72.06,26,59,2,Molto fresco e ben conservato (48 ore),1
2003/1/9,04:42,279,70,GRANDE,Zanchetta,5.2,4.97,25.84,25.84,27,59,2,Molto fresco e ben conservato (48 ore),1
2003/1/9,04:43,107,78,GRANDE,Misto di Seconda scelta,4.9,1.68,8.23,8.23,30,59,2,Molto fresco e ben conservato (48 ore),1
2003/1/9,04:44,217,113,GRANDE,Frittura Mista,4.8,4.73,22.7,22.7,34,59,2,Molto fresco e ben conservato (48 ore),1
2003/1/9,04:44,117,54,GRANDE,Pannocchie Vive,8.2,6.63,54.37,54.37,35,59,2,Molto fresco e ben conservato (48 ore),2
2003/1/9,04:44,22,39,GRANDE,Calamaretto,5.4,23.7,127.98,127.98,36,59,2,Molto fresco e ben conservato (48 ore),1
2003/1/9,04:45,103,13,GRANDE,Nasello,5.9,7.86,46.37,46.37,39,59,2,Molto fresco e ben conservato (48 ore),1
2002/12/23,06:43,78,14,MEDIA,Nasello,6.7,3.77,25.26,25.26,47,97,2,Molto fresco e ben conservato (48 ore),1
2002/12/23,06:52,160,54,GRANDE,Pannocchie Vive,10.2,11.53,117.61,117.61,18,134,2,Molto fresco e ben conservato (48 ore),2
2002/12/23,06:53,78,100,GRANDE,Rana Pescatrice,4.5,14.64,65.88,65.88,21,134,2,Molto fresco e ben conservato (48 ore),1
2002/12/23,06:56,22,13,GRANDE,Nasello,8.3,5.06,42,42,29,134,2,Molto fresco e ben conservato (48 ore),1
2002/12/23,06:57,22,15,PICCOLA,Nasello,7.7,3.67,28.26,28.26,32,134,2,Molto fresco e ben conservato (48 ore),1
2002/12/23,06:59,160,54,GRANDE,Pannocchie Vive,7.8,11.53,89.93,89.93,38,134,2,Molto fresco e ben conservato (48 ore),2
2002/12/23,06:59,86,40,ALTRO,Calamaro,2.7,18.32,49.46,49.46,39,134,2,Molto fresco e ben conservato (48 ore),1
2002/12/23,07:08,78,54,GRANDE,Pannocchie Vive,3.1,9.76,30.26,30.26,5,129,2,Molto fresco e ben conservato (48 ore),1
2002/12/23,07:11,217,64,GRANDE,Pannocchie Miste,3.8,5.49,20.86,20.86,15,129,2,Molto fresco e ben conservato (48 ore),1
2002/12/23,07:15,85,17,MEDIA,Triglia,4.9,2.76,13.52,13.52,6,75,2,Molto fresco e ben conservato (48 ore),1
2002/12/23,07:15,85,81,PICCOLA,Testola,15.2,0.38,5.78,5.78,7,75,2,Molto fresco e ben conservato (48 ore),2
2002/12/23,07:15,85,81,PICCOLA,Testola,7.1,0.38,2.7,2.7,9,75,2,Molto fresco e ben conservato (48 ore),1
2002/12/23,07:17,85,17,MEDIA,Triglia,7.3,2.76,20.15,20.15,3,111,2,Molto fresco e ben conservato (48 ore),1
2002/12/23,07:19,22,20,PICCOLA,Busbana,14.5,0.3,4.35,4.35,8,111,2,Molto fresco e ben conservato (48 ore),2
2002/12/23,07:22,86,181,PICCOLA,Sgombro,2.8,0.3,0.84,0.84,29,94,2,Molto fresco e ben conservato (48 ore),1
2002/12/23,07:23,78,61,GRANDE,Granchio,4.9,1.23,6.03,6.03,1,21,2,Molto fresco e ben conservato (48 ore),1
2002/12/23,07:24,85,17,MEDIA,Triglia,15.2,2.23,33.9,33.9,7,21,2,Molto fresco e ben conservato (48 ore),2
2003/1/9,03:40,122,78,GRANDE,Misto di Seconda scelta,3.7,2.89,10.69,10.69,8,28,2,Molto fresco e ben conservato (48 ore),1
2003/1/9,03:43,160,15,PICCOLA,Nasello,12,4.17,50.04,50.04,17,28,2,Molto fresco e ben conservato (48 ore),2
2003/1/9,03:46,168,96,GRANDE,Misto scelto,1.2,16.63,19.96,19.96,23,28,2,Molto fresco e ben conservato (48 ore),1
2003/1/9,03:46,146,14,MEDIA,Nasello,5.9,5.34,31.51,31.51,25,28,2,Molto fresco e ben conservato (48 ore),1
2003/1/9,03:49,201,54,GRANDE,Pannocchie Vive,2.7,7.66,20.68,20.68,31,28,2,Molto fresco e ben conservato (48 ore),1
2003/1/9,03:50,201,14,MEDIA,Nasello,6.1,4.86,29.65,29.65,2,85,2,Molto fresco e ben conservato (48 ore),1
2003/1/9,03:55,237,42,GRANDE,Polipo,10.9,3.88,42.29,42.29,3,30,2,Molto fresco e ben conservato (48 ore),1
2003/1/9,03:56,281,51,MEDIA,Scampetto,0.5,45.7,22.85,22.85,4,30,2,Molto fresco e ben conservato (48 ore),1
2003/1/9,03:56,83,37,GRANDE,Seppiolina,4.5,4.13,18.59,18.59,6,30,2,Molto fresco e ben conservato (48 ore),1
2003/1/9,03:57,103,14,MEDIA,Nasello,8,5.19,41.52,41.52,8,30,2,Molto fresco e ben conservato (48 ore),1
2003/1/9,03:57,279,47,GRANDE,Totano,9.5,6.54,62.13,62.13,10,30,2,Molto fresco e ben conservato (48 ore),1
2003/1/9,03:59,296,39,GRANDE,Calamaretto,6.1,23.97,146.22,146.22,15,30,2,Molto fresco e ben conservato (48 ore),1
2003/1/9,04:00,267,14,MEDIA,Nasello,8.3,6.34,52.62,52.62,17,30,2,Molto fresco e ben conservato (48 ore),1
2003/1/9,04:00,85,6,GRANDE,Scampo,1.4,60.81,85.13,85.13,18,30,2,Molto fresco e ben conservato (48 ore),1
2003/1/9,04:01,89,15,PICCOLA,Nasello,14.5,4.19,60.76,60.76,20,30,2,Molto fresco e ben conservato (48 ore),2
2003/1/9,04:01,122,59,GRANDE,Gambero,1.5,16.16,24.24,24.24,21,30,2,Molto fresco e ben conservato (48 ore),1
2003/1/9,04:04,85,47,GRANDE,Totano,8.2,6.59,54.04,54.04,9,123,2,Molto fresco e ben conservato (48 ore),1
2003/1/9,04:04,80,15,PICCOLA,Nasello,6.3,3.84,24.19,24.19,10,123,2,Molto fresco e ben conservato (48 ore),1
2003/1/9,04:05,80,15,PICCOLA,Nasello,5.8,4.22,24.48,24.48,11,123,2,Molto fresco e ben conservato (48 ore),1
2003/1/9,04:07,1,55,PICCOLA,Pannocchie Vive,3,1.34,0,0,20,123,2,Molto fresco e ben conservato (48 ore),1
2003/1/9,04:07,122,19,GRANDE,Busbana,5.4,3.49,18.85,18.85,1,145,2,Molto fresco e ben conservato (48 ore),1
2003/1/9,04:10,168,78,GRANDE,Misto di Seconda scelta,3.7,4.56,16.87,16.87,12,145,2,Molto fresco e ben conservato (48 ore),1
2003/1/9,04:12,279,97,GRANDE,Triglia Eviscerata,7.6,9.84,74.78,74.78,18,145,2,Molto fresco e ben conservato (48 ore),1
2003/1/9,04:14,176,14,MEDIA,Nasello,12.8,5.25,67.2,67.2,24,145,2,Molto fresco e ben conservato (48 ore),2
2003/1/9,04:14,160,79,GRANDE,Testola,6.9,2.49,17.18,17.18,25,145,2,Molto fresco e ben conservato (48 ore),1
2003/1/9,04:17,270,6,GRANDE,Scampo,0.5,58.7,29.35,29.35,4,60,2,Molto fresco e ben conservato (48 ore),1
2003/1/9,04:19,160,97,GRANDE,Triglia Eviscerata,7.5,9.85,73.88,73.88,8,60,2,Molto fresco e ben conservato (48 ore),1
2003/1/9,04:21,122,13,GRANDE,Nasello,6.9,6.87,47.4,47.4,15,60,2,Molto fresco e ben conservato (48 ore),1
2003/1/9,04:31,247,55,PICCOLA,Pannocchie Vive,4.2,1.81,7.6,7.6,9,42,2,Molto fresco e ben conservato (48 ore),1
2003/1/9,04:42,103,54,GRANDE,Pannocchie Vive,8.2,6.79,55.68,55.68,28,59,2,Molto fresco e ben conservato (48 ore),2
2003/1/9,04:43,94,55,PICCOLA,Pannocchie Vive,8.5,1.6,13.6,13.6,31,59,2,Molto fresco e ben conservato (48 ore),2
2003/1/9,04:43,83,79,GRANDE,Testola,5.5,3.11,17.11,17.11,32,59,2,Molto fresco e ben conservato (48 ore),1
2003/1/9,04:46,78,58,GRANDE,Mazzancolla,6,28.88,173.28,173.28,41,59,2,Molto fresco e ben conservato (48 ore),1
2003/1/9,04:46,22,55,PICCOLA,Pannocchie Vive,8.7,1.04,9.05,9.05,42,59,2,Molto fresco e ben conservato (48 ore),2
2003/1/9,04:47,269,54,GRANDE,Pannocchie Vive,8.3,6.44,53.45,53.45,43,59,2,Molto fresco e ben conservato (48 ore),2
2003/1/9,04:48,22,55,PICCOLA,Pannocchie Vive,7.8,1.04,8.11,8.11,46,59,2,Molto fresco e ben conservato (48 ore),2
2003/1/9,04:48,85,49,GRANDE,Mollame Misto,2,6.08,12.16,12.16,47,59,2,Molto fresco e ben conservato (48 ore),1
2003/1/9,04:49,138,113,GRANDE,Frittura Mista,2.6,4.08,10.61,10.61,1,126,2,Molto fresco e ben conservato (48 ore),1
2003/1/9,04:49,88,13,GRANDE,Nasello,7.1,10.44,74.12,74.12,2,126,2,Molto fresco e ben conservato (48 ore),1
2003/1/9,04:49,94,78,GRANDE,Misto di Seconda scelta,2.3,3.21,7.38,7.38,3,126,2,Molto fresco e ben conservato (48 ore),1
2003/1/9,04:50,107,54,GRANDE,Pannocchie Vive,3.5,6.19,21.67,21.67,5,126,2,Molto fresco e ben conservato (48 ore),1
2003/1/9,04:50,22,79,GRANDE,Testola,7.4,1.61,11.91,11.91,7,126,2,Molto fresco e ben conservato (48 ore),1
2003/1/9,04:51,156,39,GRANDE,Calamaretto,3.5,24.24,84.84,84.84,9,126,2,Molto fresco e ben conservato (48 ore),1
2003/1/9,04:51,279,54,GRANDE,Pannocchie Vive,6.8,5.86,39.85,39.85,10,126,2,Molto fresco e ben conservato (48 ore),2
2003/1/9,04:51,279,54,GRANDE,Pannocchie Vive,7.8,5.86,45.71,45.71,12,126,2,Molto fresco e ben conservato (48 ore),2
2003/1/9,04:52,78,55,PICCOLA,Pannocchie Vive,5.6,1.49,8.34,8.34,14,126,2,Molto fresco e ben conservato (48 ore),1
2003/1/9,04:54,80,78,GRANDE,Misto di Seconda scelta,6.9,3.19,22.01,22.01,3,38,2,Molto fresco e ben conservato (48 ore),1
2003/1/9,04:55,279,54,GRANDE,Pannocchie Vive,5.6,6.17,34.55,34.55,6,38,2,Molto fresco e ben conservato (48 ore),1
2003/1/9,04:57,75,54,GRANDE,Pannocchie Vive,10.8,6.08,65.66,65.66,11,38,2,Molto fresco e ben conservato (48 ore),2
2003/1/9,04:57,186,54,GRANDE,Pannocchie Vive,10.5,5.99,62.9,62.9,13,38,2,Molto fresco e ben conservato (48 ore),2
2003/1/9,04:57,196,55,PICCOLA,Pannocchie Vive,10.1,1.09,11.01,11.01,14,38,2,Molto fresco e ben conservato (48 ore),2
2003/1/9,04:58,270,103,GRANDE,Branzino,4.7,25.66,120.6,120.6,15,38,2,Molto fresco e ben conservato (48 ore),1
2003/1/9,04:58,88,54,GRANDE,Pannocchie Vive,10.6,6.27,66.46,66.46,16,38,2,Molto fresco e ben conservato (48 ore),2
2003/1/9,04:58,90,15,PICCOLA,Nasello,5.1,3.93,20.04,20.04,17,38,2,Molto fresco e ben conservato (48 ore),1
2003/1/9,04:59,138,79,GRANDE,Testola,8,1.2,9.6,9.6,19,38,2,Molto fresco e ben conservato (48 ore),1
2003/1/9,04:59,221,55,PICCOLA,Pannocchie Vive,10,1.1,11,11,20,38,2,Molto fresco e ben conservato (48 ore),2
2003/1/9,05:00,279,54,GRANDE,Pannocchie Vive,10.8,6.19,66.85,66.85,22,38,2,Molto fresco e ben conservato (48 ore),2
2003/1/9,05:00,91,10,GRANDE,Sogliola,7.7,15.56,119.81,119.81,24,38,2,Molto fresco e ben conservato (48 ore),1
2003/1/9,05:02,80,15,PICCOLA,Nasello,7.8,3.86,30.11,30.11,29,38,2,Molto fresco e ben conservato (48 ore),1
2003/1/9,05:04,105,96,GRANDE,Misto scelto,1.5,24.53,36.8,36.8,34,38,2,Molto fresco e ben conservato (48 ore),1
2003/1/9,05:04,252,54,GRANDE,Pannocchie Vive,4.5,6.16,27.72,27.72,35,38,2,Molto fresco e ben conservato (48 ore),1
2003/1/9,05:04,186,38,GRANDE,Calamaro,7.1,14.72,104.51,104.51,36,38,2,Molto fresco e ben conservato (48 ore),1
2003/1/9,05:05,144,14,MEDIA,Nasello,7.1,6.38,45.3,45.3,38,38,2,Molto fresco e ben conservato (48 ore),1
2003/1/9,05:06,186,55,PICCOLA,Pannocchie Vive,10,1.2,12,12,41,38,2,Molto fresco e ben conservato (48 ore),2
2003/1/9,05:07,273,2,GRANDE,Seppia,3.1,10.31,31.96,31.96,2,127,2,Molto fresco e ben conservato (48 ore),1
2003/1/9,05:07,269,56,GRANDE,Pannocchie Stivate,3,3.93,11.79,11.79,3,127,2,Molto fresco e ben conservato (48 ore),1
2003/1/9,05:09,88,97,GRANDE,Triglia Eviscerata,7.9,10.32,81.53,81.53,7,127,2,Molto fresco e ben conservato (48 ore),1
2003/1/9,05:09,106,59,GRANDE,Gambero,1.3,17.27,22.45,22.45,8,127,2,Molto fresco e ben conservato (48 ore),1
2003/1/9,05:09,273,10,GRANDE,Sogliola,3.2,16.26,52.03,52.03,10,127,2,Molto fresco e ben conservato (48 ore),1
2003/1/9,05:10,94,14,MEDIA,Nasello,7.3,5.63,41.1,41.1,11,127,2,Molto fresco e ben conservato (48 ore),1
2003/1/9,05:10,75,39,GRANDE,Calamaretto,4.6,22.93,105.48,105.48,13,127,2,Molto fresco e ben conservato (48 ore),1
2003/1/9,05:10,22,15,PICCOLA,Nasello,14,3.74,52.36,52.36,14,127,2,Molto fresco e ben conservato (48 ore),2
2003/1/9,05:11,279,97,GRANDE,Triglia Eviscerata,8,10.43,83.44,83.44,16,127,2,Molto fresco e ben conservato (48 ore),1
2003/1/9,05:12,22,14,MEDIA,Nasello,7.3,4.78,34.89,34.89,17,127,2,Molto fresco e ben conservato (48 ore),1
2003/1/9,05:12,173,139,GRANDE,Sgombro,8.2,3.83,31.41,31.41,18,127,2,Molto fresco e ben conservato (48 ore),1
2002/12/23,07:19,129,81,PICCOLA,Testola,8,0.33,2.64,2.64,9,111,2,Molto fresco e ben conservato (48 ore),1
2002/12/23,07:20,22,20,PICCOLA,Busbana,14.9,0.3,4.47,4.47,15,111,2,Molto fresco e ben conservato (48 ore),2
2002/12/23,07:22,22,20,PICCOLA,Busbana,11,0.34,3.74,3.74,31,94,2,Molto fresco e ben conservato (48 ore),2
2002/12/23,07:23,22,20,PICCOLA,Busbana,6.1,0.32,1.95,1.95,3,21,2,Molto fresco e ben conservato (48 ore),1
2002/12/23,07:25,22,57,PICCOLA,Pannocchie Stivate,6.4,0.32,2.05,2.05,62,134,2,Molto fresco e ben conservato (48 ore),1
2003/1/9,05:13,22,47,GRANDE,Totano,8.1,6.98,56.54,56.54,22,127,2,Molto fresco e ben conservato (48 ore),1
2003/1/9,05:14,122,13,GRANDE,Nasello,4.4,8.92,39.25,39.25,25,127,2,Molto fresco e ben conservato (48 ore),1
2003/1/9,05:15,177,58,GRANDE,Mazzancolla,5,27.09,135.45,135.45,26,127,2,Molto fresco e ben conservato (48 ore),1
2003/1/9,05:16,278,55,PICCOLA,Pannocchie Vive,8.7,1.13,9.83,9.83,31,127,2,Molto fresco e ben conservato (48 ore),2
2003/1/9,05:16,247,181,PICCOLA,Sgombro,5.2,1.82,9.46,9.46,33,127,2,Molto fresco e ben conservato (48 ore),1
2003/1/9,05:17,160,42,GRANDE,Polipo,4.1,4.39,18,18,36,127,2,Molto fresco e ben conservato (48 ore),1
2003/1/9,05:20,160,34,GRANDE,Piovra,2.9,12.6,36.54,36.54,5,111,2,Molto fresco e ben conservato (48 ore),1
2003/1/9,05:21,296,6,GRANDE,Scampo,1.4,67.93,95.1,95.1,8,111,2,Molto fresco e ben conservato (48 ore),1
2003/1/9,05:23,83,79,GRANDE,Testola,6.8,2.8,19.04,19.04,14,111,2,Molto fresco e ben conservato (48 ore),1
2003/1/9,05:23,80,15,PICCOLA,Nasello,13.1,3.89,50.96,50.96,15,111,2,Molto fresco e ben conservato (48 ore),2
2003/1/9,05:24,122,38,GRANDE,Calamaro,6.6,14.91,98.41,98.41,17,111,2,Molto fresco e ben conservato (48 ore),1
2003/1/9,05:24,82,53,PICCOLA,Scampetto,1.9,37.91,72.03,72.03,18,111,2,Molto fresco e ben conservato (48 ore),1
2003/1/9,05:25,22,14,MEDIA,Nasello,7.5,4.06,30.45,30.45,20,111,2,Molto fresco e ben conservato (48 ore),1
2003/1/9,05:25,160,47,GRANDE,Totano,7.5,6.78,50.85,50.85,22,111,2,Molto fresco e ben conservato (48 ore),1
2003/1/9,05:25,269,13,GRANDE,Nasello,7.3,8.95,65.34,65.34,23,111,2,Molto fresco e ben conservato (48 ore),1
2003/1/9,05:26,144,55,PICCOLA,Pannocchie Vive,4.5,1.65,7.43,7.43,24,111,2,Molto fresco e ben conservato (48 ore),1
2003/1/9,05:28,22,14,MEDIA,Nasello,6.9,4.06,28.01,28.01,33,111,2,Molto fresco e ben conservato (48 ore),1
2003/1/9,05:29,269,19,GRANDE,Busbana,3.8,3.67,13.95,13.95,35,111,2,Molto fresco e ben conservato (48 ore),1
2003/1/9,05:29,80,15,PICCOLA,Nasello,7.1,3.89,27.62,27.62,37,111,2,Molto fresco e ben conservato (48 ore),1
2003/1/9,05:29,278,56,GRANDE,Pannocchie Stivate,3.8,3.99,15.16,15.16,38,111,2,Molto fresco e ben conservato (48 ore),1
2003/1/9,05:30,85,49,GRANDE,Mollame Misto,3.8,4.58,17.4,17.4,1,37,2,Molto fresco e ben conservato (48 ore),1
2003/1/9,05:30,173,15,PICCOLA,Nasello,7.6,3.73,28.35,28.35,2,37,2,Molto fresco e ben conservato (48 ore),1
2003/1/9,05:30,80,15,PICCOLA,Nasello,7.1,3,21.3,21.3,3,37,2,Molto fresco e ben conservato (48 ore),1
2003/1/9,05:31,186,79,GRANDE,Testola,5.9,2.01,11.86,11.86,4,37,2,Molto fresco e ben conservato (48 ore),1
2003/1/9,05:31,279,16,GRANDE,Triglia,8.8,10.61,93.37,93.37,5,37,2,Molto fresco e ben conservato (48 ore),1
2003/1/9,05:32,279,38,GRANDE,Calamaro,6.3,14.83,93.43,93.43,7,37,2,Molto fresco e ben conservato (48 ore),1
2003/1/9,05:33,88,70,GRANDE,Zanchetta,3.5,4.54,15.89,15.89,11,37,2,Molto fresco e ben conservato (48 ore),1
2003/1/9,05:34,162,14,MEDIA,Nasello,9.1,4.29,39.04,39.04,15,37,2,Molto fresco e ben conservato (48 ore),1
2003/1/9,05:34,91,16,GRANDE,Triglia,6.8,10.71,72.83,72.83,16,37,2,Molto fresco e ben conservato (48 ore),1
2003/1/9,05:35,186,14,MEDIA,Nasello,8.9,4.69,41.74,41.74,17,37,2,Molto fresco e ben conservato (48 ore),1
2003/1/9,05:35,279,2,GRANDE,Seppia,4.5,10.35,46.58,46.58,18,37,2,Molto fresco e ben conservato (48 ore),1
2003/1/9,05:36,160,13,GRANDE,Nasello,8.4,10.43,87.61,87.61,20,37,2,Molto fresco e ben conservato (48 ore),1
2003/1/9,05:37,281,66,GRANDE,Rombo,2.9,28.46,82.53,82.53,22,37,2,Molto fresco e ben conservato (48 ore),1
2003/1/9,05:37,22,47,GRANDE,Totano,6.2,6.69,41.48,41.48,24,37,2,Molto fresco e ben conservato (48 ore),1
2003/1/9,05:40,160,19,GRANDE,Busbana,7.5,2.48,18.6,18.6,2,120,2,Molto fresco e ben conservato (48 ore),1
2003/1/9,05:41,80,15,PICCOLA,Nasello,6.6,3.77,24.88,24.88,3,120,2,Molto fresco e ben conservato (48 ore),1
2003/1/9,05:41,90,56,GRANDE,Pannocchie Stivate,3.1,4.27,13.24,13.24,4,120,2,Molto fresco e ben conservato (48 ore),1
2003/1/9,05:41,106,10,GRANDE,Sogliola,2.7,15.56,42.01,42.01,5,120,2,Molto fresco e ben conservato (48 ore),1
2003/1/9,05:41,165,13,GRANDE,Nasello,7.6,9.05,68.78,68.78,6,120,2,Molto fresco e ben conservato (48 ore),1
2003/1/9,05:42,269,6,GRANDE,Scampo,0.6,62.86,37.72,37.72,8,120,2,Molto fresco e ben conservato (48 ore),1
2003/1/9,05:43,278,39,GRANDE,Calamaretto,6.3,23.83,150.13,150.13,12,120,2,Molto fresco e ben conservato (48 ore),1
2003/1/9,05:43,90,13,GRANDE,Nasello,7.5,10.13,75.98,75.98,13,120,2,Molto fresco e ben conservato (48 ore),1
2003/1/9,05:47,247,78,GRANDE,Misto di Seconda scelta,4.6,0.52,2.39,2.39,22,120,2,Molto fresco e ben conservato (48 ore),1
2003/1/9,05:48,160,97,GRANDE,Triglia Eviscerata,7.9,10.22,80.74,80.74,24,120,2,Molto fresco e ben conservato (48 ore),1
2003/1/9,05:48,160,18,PICCOLA,Triglia,9.7,6.79,65.86,65.86,26,120,2,Molto fresco e ben conservato (48 ore),2
2003/1/9,05:49,160,47,GRANDE,Totano,9.6,6.85,65.76,65.76,30,120,2,Molto fresco e ben conservato (48 ore),1
2003/1/9,05:50,80,38,GRANDE,Calamaro,7.4,14.5,107.3,107.3,32,120,2,Molto fresco e ben conservato (48 ore),1
2003/1/9,05:51,78,47,GRANDE,Totano,4.5,5.28,23.76,23.76,34,120,2,Molto fresco e ben conservato (48 ore),1
2003/1/9,05:51,160,19,GRANDE,Busbana,7.4,3.18,23.53,23.53,1,75,2,Molto fresco e ben conservato (48 ore),1
2003/1/9,05:51,186,47,GRANDE,Totano,7.2,5.05,36.36,36.36,2,75,2,Molto fresco e ben conservato (48 ore),1
2003/1/9,05:52,91,70,GRANDE,Zanchetta,5.7,4.29,24.45,24.45,4,75,2,Molto fresco e ben conservato (48 ore),1
2003/1/9,05:52,274,14,MEDIA,Nasello,7.8,3.84,29.95,29.95,5,75,2,Molto fresco e ben conservato (48 ore),1
2003/1/9,05:53,22,14,MEDIA,Nasello,7.6,4.09,31.08,31.08,7,75,2,Molto fresco e ben conservato (48 ore),1
2003/1/9,05:53,144,79,GRANDE,Testola,7.2,2.37,17.06,17.06,8,75,2,Molto fresco e ben conservato (48 ore),1
2003/1/9,05:53,278,18,PICCOLA,Triglia,23,6.77,155.71,155.71,9,75,2,Molto fresco e ben conservato (48 ore),3
2003/1/9,05:54,170,14,MEDIA,Nasello,7.7,4.05,31.19,31.19,10,75,2,Molto fresco e ben conservato (48 ore),1
2003/1/9,05:54,80,15,PICCOLA,Nasello,7.1,3.83,27.19,27.19,11,75,2,Molto fresco e ben conservato (48 ore),1
2003/1/9,05:56,78,50,GRANDE,Scampetto,2.5,51.1,127.75,127.75,13,75,2,Molto fresco e ben conservato (48 ore),1
2003/1/9,05:56,186,97,GRANDE,Triglia Eviscerata,7.5,9.6,72,72,15,75,2,Molto fresco e ben conservato (48 ore),1
2003/1/9,05:57,186,70,GRANDE,Zanchetta,7.8,4.66,36.35,36.35,19,75,2,Molto fresco e ben conservato (48 ore),1
2003/1/9,05:58,160,38,GRANDE,Calamaro,9.2,14.45,132.94,132.94,21,75,2,Molto fresco e ben conservato (48 ore),1
2003/1/9,05:58,194,78,GRANDE,Misto di Seconda scelta,6.5,8.77,57.01,57.01,23,75,2,Molto fresco e ben conservato (48 ore),1
2003/1/9,05:59,80,15,PICCOLA,Nasello,7,3.83,26.81,26.81,26,75,2,Molto fresco e ben conservato (48 ore),1
2003/1/9,06:00,278,37,GRANDE,Seppiolina,5.8,4.39,25.46,25.46,28,75,2,Molto fresco e ben conservato (48 ore),1
2003/1/9,06:01,22,47,GRANDE,Totano,4.3,6.07,26.1,26.1,31,75,2,Molto fresco e ben conservato (48 ore),1
2003/1/9,06:01,80,15,PICCOLA,Nasello,7,3.83,26.81,26.81,34,75,2,Molto fresco e ben conservato (48 ore),1
